"statepuma","stab","pumaname","dem12","rep12","dem16","rep16","propR12","propR16","changeinR","changeinpropR"
"3900400","OH","Toledo City (West)",136616,69940,110833,75698,0.338600670036213,0.405819944137972,5758,0.0672192741017588
"3900500","OH","Toledo City (East)",136616,69940,110833,75698,0.338600670036213,0.405819944137972,5758,0.0672192741017588
"3900801","OH","Lorain County (North)--Elyria & Lorain Cities",81464,59405,66949,66818,0.421703852515458,0.499510342610659,7413,0.0778064900952012
"3900802","OH","Lorain County (South)--Avon, Avon Lake & North Ridgeville Cities",81464,59405,66949,66818,0.421703852515458,0.499510342610659,7413,0.0778064900952012
"3900901","OH","Cuyahoga County--Olmsted Township, Bay Village, North Olmsted & Westlake Cities",447232,190651,398271,184211,0.29888082924298,0.316251832674658,-6440,0.0173710034316775
"3900902","OH","Cuyahoga County (West)--Berea, Brook Park, Lakewood & Rocky River Cities",447232,190651,398271,184211,0.29888082924298,0.316251832674658,-6440,0.0173710034316775
"3900903","OH","Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities",447232,190651,398271,184211,0.29888082924298,0.316251832674658,-6440,0.0173710034316775
"3900904","OH","Cuyahoga County (South Central)--Brooklyn, Parma, Parma Heights & Seven Hills Cities",447232,190651,398271,184211,0.29888082924298,0.316251832674658,-6440,0.0173710034316775
"3900905","OH","Cleveland City (West)",447232,190651,398271,184211,0.29888082924298,0.316251832674658,-6440,0.0173710034316775
"3900906","OH","Cleveland City (Central)",447232,190651,398271,184211,0.29888082924298,0.316251832674658,-6440,0.0173710034316775
"3900907","OH","Cuyahoga County (Southeast)--Bedford, Garfield Heights & Maple Heights Cities",447232,190651,398271,184211,0.29888082924298,0.316251832674658,-6440,0.0173710034316775
"3900908","OH","Cleveland City (East) & Bratenahl Village",447232,190651,398271,184211,0.29888082924298,0.316251832674658,-6440,0.0173710034316775
"3900909","OH","Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities",447232,190651,398271,184211,0.29888082924298,0.316251832674658,-6440,0.0173710034316775
"3900910","OH","Cuyahoga County (East)--Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities",447232,190651,398271,184211,0.29888082924298,0.316251832674658,-6440,0.0173710034316775
"3901000","OH","Lake County (West)--Eastlake, Wickliffe, Willoughby & Willowick Cities",57680,58744,46397,64255,0.504569504569505,0.580694429382207,5511,0.0761249248127027
"3901100","OH","Lake County (East)--Mentor, Painesville Cities & Madison Village",57680,58744,46397,64255,0.504569504569505,0.580694429382207,5511,0.0761249248127027
"3901300","OH","Ashtabula County",23803,18298,15577,23318,0.434621505427425,0.599511505334876,5020,0.164889999907451
"3901500","OH","Mahoning County (Northeast)--Youngstown City, Boardman & Austintown",77059,42641,57381,53616,0.356232247284879,0.483040082164383,10975,0.126807834879504
"3901600","OH","Trumbull County (South Central)--Warren & Niles Cities",61672,38279,43014,49024,0.382977659052936,0.532649557791347,10745,0.149671898738411
"3901700","OH","Portage County",39453,35242,32397,39971,0.471812035611487,0.552329759009507,4729,0.0805177233980203
"3901801","OH","Summit County (North & Northwest)--Hudson, Twinsburg & Macedonia Cities",153037,111000,134256,112026,0.420395626370547,0.454868808926353,1026,0.0344731825558062
"3901802","OH","Summit County (East Central)--Cuyahoga Falls (Southeast), Stow & Tallmadge Cities",153037,111000,134256,112026,0.420395626370547,0.454868808926353,1026,0.0344731825558062
"3901803","OH","Summit County (Central)--Akron City (East)",153037,111000,134256,112026,0.420395626370547,0.454868808926353,1026,0.0344731825558062
"3901804","OH","Summit County (Central)--Akron (West) & Cuyahoga Falls (West) Cities",153037,111000,134256,112026,0.420395626370547,0.454868808926353,1026,0.0344731825558062
"3901805","OH","Summit County (South)--Barberton, Green & New Franklin Cities",153037,111000,134256,112026,0.420395626370547,0.454868808926353,1026,0.0344731825558062
"3901900","OH","Medina County",38785,50418,32182,54810,0.565205206102934,0.630057936361964,4392,0.0648527302590305
"3902000","OH","Wayne County",19808,30251,15031,32270,0.604306917836952,0.682226591403987,2019,0.0779196735670348
"3902200","OH","Richland County",22687,33867,16085,36590,0.598843583124094,0.694636924537257,2723,0.095793341413163
"3902500","OH","Allen County",17913,29502,13294,30487,0.622208161974059,0.696352298942464,985,0.0741441369684048
"3903100","OH","Stark County (West)--Massillon City",89432,88581,68146,98388,0.497609725132434,0.59079827542724,9807,0.0931885502948059
"3903200","OH","Stark County (Central)--Canton & North Canton Cities",89432,88581,68146,98388,0.497609725132434,0.59079827542724,9807,0.0931885502948059
"3903400","OH","Columbiana County",19821,25251,12432,31676,0.560236954206603,0.718146368005804,6425,0.157909413799201
"3903800","OH","Licking County",34201,45503,27376,51241,0.570899829368664,0.651780149331569,5738,0.0808803199629055
"3903900","OH","Fairfield County",29890,41034,24881,44314,0.578562968811686,0.640421995808946,3280,0.06185902699726
"3904000","OH","Delaware County",37292,60194,40872,57568,0.617463020331124,0.584802925639984,-2626,-0.0326600946911407
"3904101","OH","Columbus (Far Northeast), Gahanna & New Albany Cities",346336,215987,351198,199331,0.384097751648074,0.362071752805029,-16656,-0.0220259988430448
"3904102","OH","Columbus (North), Westerville & Worthington Cities",346336,215987,351198,199331,0.384097751648074,0.362071752805029,-16656,-0.0220259988430448
"3904103","OH","Columbus (Far Northwest), Dublin & Hilliard (North) Cities",346336,215987,351198,199331,0.384097751648074,0.362071752805029,-16656,-0.0220259988430448
"3904104","OH","Columbus (Northwest), Upper Arlington & Grandview Heights Cities",346336,215987,351198,199331,0.384097751648074,0.362071752805029,-16656,-0.0220259988430448
"3904105","OH","Columbus City (Central)",346336,215987,351198,199331,0.384097751648074,0.362071752805029,-16656,-0.0220259988430448
"3904106","OH","Columbus City (Northeast)",346336,215987,351198,199331,0.384097751648074,0.362071752805029,-16656,-0.0220259988430448
"3904107","OH","Columbus (East), Whitehall & Bexley Cities",346336,215987,351198,199331,0.384097751648074,0.362071752805029,-16656,-0.0220259988430448
"3904108","OH","Columbus (Southeast) & Reynoldsburg Cities",346336,215987,351198,199331,0.384097751648074,0.362071752805029,-16656,-0.0220259988430448
"3904109","OH","Franklin County (South)--Columbus (South), Grove Cities & Groveport Village",346336,215987,351198,199331,0.384097751648074,0.362071752805029,-16656,-0.0220259988430448
"3904110","OH","Columbus City (West)",346336,215987,351198,199331,0.384097751648074,0.362071752805029,-16656,-0.0220259988430448
"3904111","OH","Columbus (Far West) & Hilliard (South) Cities",346336,215987,351198,199331,0.384097751648074,0.362071752805029,-16656,-0.0220259988430448
"3904300","OH","Clark County",31298,31816,23328,35205,0.504103685394683,0.601455589154836,3389,0.0973519037601531
"3904400","OH","Miami County",16383,34606,13120,37079,0.678695404891251,0.738640211956413,2473,0.0599448070651625
"3904601","OH","Montgomery County (West)--Miamisburg & West Carrollton Cities",137139,124841,122016,123909,0.476528742652111,0.503848734370235,-932,0.0273199917181239
"3904602","OH","Montgomery County (Northeast)--Huber Heights, Trotwood, Vandalia & Englewood Cities",137139,124841,122016,123909,0.476528742652111,0.503848734370235,-932,0.0273199917181239
"3904603","OH","Montgomery County (East Central)--Dayton & Riverside Cities",137139,124841,122016,123909,0.476528742652111,0.503848734370235,-932,0.0273199917181239
"3904604","OH","Montgomery County (Southeast)--Kettering & Centerville Cities",137139,124841,122016,123909,0.476528742652111,0.503848734370235,-932,0.0273199917181239
"3904700","OH","Greene County",32256,49819,28943,48540,0.606993603411514,0.62645999767691,-1279,0.0194663942653959
"3905301","OH","Warren County (East)--Lebanon & Springboro (East) Cities",32909,76561,33730,77643,0.699378825248927,0.697143831988004,1082,-0.00223499326092247
"3905302","OH","Warren County (West)--Mason, Franklin & Springboro (West) Cities",32909,76561,33730,77643,0.699378825248927,0.697143831988004,1082,-0.00223499326092247
"3905401","OH","Butler County (Southeast)--Monroe City & Beckett Ridge",62388,105176,58642,106976,0.627676589243513,0.645920129454528,1800,0.018243540211015
"3905402","OH","Butler County (South Central)--Hamilton & Fairfield Cities",62388,105176,58642,106976,0.627676589243513,0.645920129454528,1800,0.018243540211015
"3905403","OH","Butler County (North & West)--Middletown, Oxford & Trenton Cities",62388,105176,58642,106976,0.627676589243513,0.645920129454528,1800,0.018243540211015
"3905501","OH","Hamilton County (West)--Mack & Dent",219927,193326,215719,173665,0.467815115679741,0.44599932200604,-19661,-0.0218157936737007
"3905502","OH","Hamilton County (Central)--Forest Park City, White Oak, Bridgetown & Finneytown",219927,193326,215719,173665,0.467815115679741,0.44599932200604,-19661,-0.0218157936737007
"3905503","OH","Cincinnati City (West)",219927,193326,215719,173665,0.467815115679741,0.44599932200604,-19661,-0.0218157936737007
"3905504","OH","Cincinnati City (Central)",219927,193326,215719,173665,0.467815115679741,0.44599932200604,-19661,-0.0218157936737007
"3905505","OH","Cincinnati (East) & Norwood Cities",219927,193326,215719,173665,0.467815115679741,0.44599932200604,-19661,-0.0218157936737007
"3905506","OH","Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities",219927,193326,215719,173665,0.467815115679741,0.44599932200604,-19661,-0.0218157936737007
"3905507","OH","Hamilton County (East)--Loveland, Montgomery Cities & Forestville",219927,193326,215719,173665,0.467815115679741,0.44599932200604,-19661,-0.0218157936737007
"3905600","OH","Clermont County (West)",30458,64208,26715,67518,0.678258297593645,0.716500588965649,3310,0.038242291372004
"4000601","OK","Comanche County (Central)--Lawton City",12521,17664,11463,19183,0.585191320192148,0.625954447562488,1519,0.0407631273703394
"4000800","OK","Canadian County--Oklahoma City (West)",10537,35625,11674,39986,0.771738659503488,0.774022454510259,4361,0.00228379500677167
"4000900","OK","Cleveland County--Norman, Oklahoma City (South) & Moore Cities",34771,59116,38829,62538,0.629650537348089,0.616946343484566,3422,-0.0127041938635226
"4001001","OK","Oklahoma County (Southwest)--Oklahoma City (West Central)",106982,149728,112813,141569,0.583257372131978,0.556521294745697,-8159,-0.0267360773862803
"4001002","OK","Oklahoma County (Northwest)--Oklahoma City (Northwest Central) & Bethany Cities",106982,149728,112813,141569,0.583257372131978,0.556521294745697,-8159,-0.0267360773862803
"4001003","OK","Oklahoma County (Northeast)--Edmond & Oklahoma City (North Central) Cities",106982,149728,112813,141569,0.583257372131978,0.556521294745697,-8159,-0.0267360773862803
"4001004","OK","Oklahoma County (East)--Midwest, Del & Oklahoma City (Northeast) Cities",106982,149728,112813,141569,0.583257372131978,0.556521294745697,-8159,-0.0267360773862803
"4001005","OK","Oklahoma County (Southeast)--Oklahoma City (East Central)",106982,149728,112813,141569,0.583257372131978,0.556521294745697,-8159,-0.0267360773862803
"4001006","OK","Oklahoma County (Central)--Oklahoma City (Central)",106982,149728,112813,141569,0.583257372131978,0.556521294745697,-8159,-0.0267360773862803
"4001201","OK","Tulsa County (Central)--Tulsa City (Central)",82744,145062,87847,144258,0.636778662546202,0.621520432562849,-804,-0.0152582299833529
"4001202","OK","Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities",82744,145062,87847,144258,0.636778662546202,0.621520432562849,-804,-0.0152582299833529
"4001203","OK","Tulsa County (North)--Tulsa (North) & Owasso Cities",82744,145062,87847,144258,0.636778662546202,0.621520432562849,-804,-0.0152582299833529
"40NA","OK","40",NA,NA,NA,NA,NA,NA,NA,NA
"4100400","OR","Deschutes County",36961,42463,42444,45692,0.534636885576148,0.518426068802759,3229,-0.016210816773389
"4100703","OR","Lane County (West Central)--Eugene City (West & South)",102652,62509,102753,67141,0.378473126222292,0.395193473577643,4632,0.0167203473553503
"4100704","OR","Lane County (East Central)--Eugene (Northeast) & Springfield Cities",102652,62509,102753,67141,0.378473126222292,0.395193473577643,4632,0.0167203473553503
"4100705","OR","Lane County (Outside Eugene & Springfield Cities)",102652,62509,102753,67141,0.378473126222292,0.395193473577643,4632,0.0167203473553503
"4100901","OR","Jackson County (Central)--Medford & Central Point Cities",44468,49020,44447,53870,0.524345370528838,0.547921519167591,4850,0.0235761486387527
"4100902","OR","Jackson County (Outside Medford & Central Point Cities)--Ashland City",44468,49020,44447,53870,0.524345370528838,0.547921519167591,4850,0.0235761486387527
"4101000","OR","Douglas County",17145,30776,14096,34582,0.642223659773377,0.710423599983566,3806,0.0681999402101885
"4101103","OR","Marion County (West Central)--Salem (North), Keizer Cities & Hayesville",56376,60190,57788,63377,0.516359830482302,0.52306359097099,3187,0.00670376048868815
"4101104","OR","Marion County (West Central)--Salem City (South) & Four Corners",56376,60190,57788,63377,0.516359830482302,0.52306359097099,3187,0.00670376048868815
"4101105","OR","Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities",56376,60190,57788,63377,0.516359830482302,0.52306359097099,3187,0.00670376048868815
"4101301","OR","Portland City (North & Northeast)",274887,75302,292561,67954,0.215032453903464,0.188491463600682,-7348,-0.0265409903027812
"4101302","OR","Portland City (East)",274887,75302,292561,67954,0.215032453903464,0.188491463600682,-7348,-0.0265409903027812
"4101303","OR","Portland City (Southeast)",274887,75302,292561,67954,0.215032453903464,0.188491463600682,-7348,-0.0265409903027812
"4101305","OR","Portland City (Central East)",274887,75302,292561,67954,0.215032453903464,0.188491463600682,-7348,-0.0265409903027812
"4101314","OR","Portland City (Northwest & Southwest)",274887,75302,292561,67954,0.215032453903464,0.188491463600682,-7348,-0.0265409903027812
"4101316","OR","Multnomah County (East)--Gresham & Troutdale Cities",274887,75302,292561,67954,0.215032453903464,0.188491463600682,-7348,-0.0265409903027812
"4101317","OR","Clackamas County (South & East)--Damascus City",95493,88592,102095,88392,0.481255941548741,0.464031666202943,-200,-0.0172242753457981
"4101318","OR","Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities",95493,88592,102095,88392,0.481255941548741,0.464031666202943,-200,-0.0172242753457981
